[sec];1.[A];
0,0000;1,4204
1,0310;1,4131
2,0780;1,4054
3,1090;1,3953
4,1410;1,3871
5,1870;1,3794
6,2190;1,3722
7,2500;1,3638
8,2970;1,3555
9,3280;1,3479
10,3590;1,3403
11,4060;1,3330
12,4370;1,3246
13,4690;1,3172
14,5160;1,3100
15,5470;1,3023
16,5940;1,2957
17,6250;1,2889
18,6720;1,2819
19,7030;1,2768
20,7340;1,2704
21,7810;1,2649
22,8120;1,2589
23,8590;1,2518
24,8910;1,2456
25,9220;1,2386
26,9690;1,2301
28,0000;1,2220
29,0310;1,2140
30,0780;1,2068
31,1090;1,1985
32,1410;1,1908
33,1870;1,1857
34,2190;1,1796
35,2500;1,1714
36,2970;1,1664
37,3280;1,1596
38,3590;1,1531
39,4060;1,1470
40,4370;1,1412
41,4690;1,1358
42,5000;1,1302
43,5470;1,1232
44,5780;1,1169
45,6090;1,1112
46,6560;1,1068
47,6870;1,1002
48,7340;1,0947
49,7660;1,0893
50,7970;1,0829
51,8440;1,0781
52,8750;1,0730
53,9060;1,0679
54,9530;1,0618
55,9840;1,0572
57,0160;1,0517
58,0620;1,0463
59,0940;1,0423
60,1250;1,0369
61,1720;1,0320
