[sec];1.[A];
0,0000;1,2823
1,0310;1,2817
2,0620;1,2815
3,1090;1,2827
4,1400;1,2837
5,1710;1,2835
6,2180;1,2845
7,2500;1,2859
8,2810;1,2863
9,3280;1,2861
10,3590;1,2887
11,3900;1,2889
12,4370;1,2913
13,4680;1,2909
14,5000;1,2925
15,5460;1,2939
16,5780;1,2935
17,6250;1,2949
18,6560;1,2961
19,6870;1,2963
20,7180;1,2988
21,7650;1,3002
22,7960;1,3002
23,8430;1,3033
24,8750;1,3060
25,9060;1,3109
26,9530;1,3136
27,9840;1,3166
29,0150;1,3233
30,0620;1,3296
31,0930;1,3354
32,1250;1,3413
33,1710;1,3472
34,2030;1,3511
35,2340;1,3581
36,2810;1,3633
37,3120;1,3693
38,3430;1,3742
39,3900;1,3794
40,4210;1,3846
41,4530;1,3879
42,5000;1,3909
43,5310;1,3935
44,5780;1,3953
45,6090;1,3965
46,6400;1,3978
47,6870;1,3981
48,7180;1,3986
49,7650;1,3999
50,7960;1,3986
51,8430;1,3981
52,8750;1,3978
53,9210;1,3968
54,9530;1,3945
56,0000;1,3932
57,0310;1,3919
58,0780;1,3894
59,1090;1,3876
60,1560;1,3856
61,1870;1,3811
