[sec];1.[A];
0,0000;1,4721
1,0310;1,4657
2,0780;1,4566
3,1100;1,4452
4,1560;1,4380
5,1880;1,4297
6,2190;1,4207
7,2660;1,4116
8,2970;1,4033
9,3280;1,3954
10,3750;1,3858
11,4060;1,3777
12,4380;1,3672
13,4850;1,3596
14,5160;1,3520
15,5630;1,3438
16,5940;1,3360
17,6250;1,3264
18,6560;1,3200
19,6880;1,3106
20,7190;1,3025
21,7500;1,2939
22,7810;1,2854
23,8130;1,2788
24,8440;1,2704
25,8750;1,2614
26,9060;1,2538
27,9380;1,2465
28,9690;1,2382
30,0000;1,2300
31,0310;1,2218
32,0630;1,2138
33,0940;1,2064
34,1720;1,1992
35,2030;1,1907
36,2350;1,1827
37,2660;1,1743
38,2970;1,1677
39,3280;1,1591
40,3600;1,1514
41,3910;1,1450
42,4220;1,1362
43,4530;1,1292
44,4850;1,1220
45,5160;1,1134
46,5470;1,1064
47,5780;1,0997
48,6100;1,0905
49,6410;1,0837
50,6720;1,0775
51,7030;1,0696
52,7350;1,0631
53,7660;1,0563
54,7970;1,0482
55,8280;1,0407
56,8600;1,0347
57,8910;1,0273
58,9220;1,0202
59,9690;1,0130
61,0000;1,0061
