[sec];1.[A];
0,0000;1,5958
1,0310;1,5954
2,0780;1,5954
3,1090;1,5958
4,1400;1,5958
5,1720;1,5958
6,2190;1,5980
7,2500;1,5962
8,2970;1,5962
9,3280;1,5962
10,3590;1,5967
11,4060;1,5984
12,4370;1,5954
13,4690;1,5971
14,5150;1,5984
15,5470;1,5962
16,5780;1,5971
17,6090;1,5971
18,6560;1,5941
19,6870;1,5971
20,7190;1,5937
21,7650;1,5971
22,7970;1,5958
23,8280;1,5967
24,8750;1,5967
25,9060;1,5971
26,9370;1,5975
27,9840;1,5958
29,0150;1,5980
30,0470;1,5984
31,0940;1,5962
32,1250;1,5971
33,1560;1,5967
34,2030;1,5980
35,2340;1,5967
36,2650;1,5980
37,3120;1,5980
38,3440;1,5958
39,3750;1,5941
40,4220;1,5988
41,4530;1,5967
42,4840;1,5954
43,5310;1,5967
44,5620;1,5975
45,5940;1,5980
46,6400;1,5945
47,6720;1,5962
48,7030;1,5958
49,7500;1,5954
50,7810;1,5967
51,8120;1,5971
52,8590;1,5967
53,8900;1,5958
54,9220;1,5949
