[sec];1.[A];
0,0000;1,4456
1,0460;1,4456
2,0780;1,4390
3,1090;1,4376
4,1560;1,4337
5,1870;1,4303
6,2180;1,4278
7,2650;1,4256
8,2960;1,4223
9,3280;1,4193
10,3750;1,4182
11,4060;1,4144
12,4370;1,4115
13,4840;1,4083
14,5150;1,4083
15,5460;1,4043
16,5930;1,4020
17,6250;1,3999
18,6560;1,3965
19,7030;1,3953
20,7340;1,3940
21,7650;1,3904
22,8120;1,3874
23,8430;1,3874
24,8750;1,3859
25,9060;1,3824
26,9530;1,3799
27,9840;1,3776
29,0310;1,3759
30,0620;1,3735
31,0930;1,3718
32,1400;1,3703
33,1710;1,3693
34,2030;1,3672
35,2340;1,3645
36,2810;1,3629
37,3120;1,3605
38,3590;1,3602
39,3900;1,3591
40,4210;1,3546
41,4680;1,3544
42,5000;1,3539
43,5310;1,3511
44,5780;1,3493
45,6090;1,3470
46,6400;1,3465
47,6870;1,3447
48,7180;1,3428
49,7500;1,3419
50,7960;1,3397
51,8280;1,3390
52,8750;1,3376
53,9060;1,3365
54,9530;1,3347
55,9840;1,3321
57,0310;1,3318
58,0620;1,3305
59,1090;1,3290
60,1400;1,3279
61,1870;1,3277
