[sec];1.[A];
0,0000;1,4218
1,0310;1,4099
2,0780;1,3978
3,1090;1,3851
4,1560;1,3730
5,1870;1,3607
6,2190;1,3476
7,2660;1,3363
8,2970;1,3235
9,3280;1,3121
10,3750;1,3006
11,4060;1,2881
12,4370;1,2762
13,4840;1,2645
14,5160;1,2524
15,5620;1,2400
16,5940;1,2284
17,6250;1,2160
18,6720;1,2057
19,7030;1,1933
20,7340;1,1821
21,7810;1,1702
22,8120;1,1594
23,8440;1,1472
24,8910;1,1366
25,9220;1,1241
26,9530;1,1130
28,0000;1,1020
29,0310;1,0913
30,0620;1,0795
31,1090;1,0685
32,1410;1,0577
33,1720;1,0465
34,2190;1,0354
35,2500;1,0251
36,2810;1,0147
37,3280;1,0040
38,3590;0,9930
39,3910;0,9826
40,4370;0,9723
41,4690;0,9621
42,5000;0,9516
43,5470;0,9413
44,5780;0,9308
45,6090;0,9211
46,6560;0,9109
47,6870;0,9004
48,7190;0,8909
49,7660;0,8807
50,7970;0,8713
51,8440;0,8616
52,8750;0,8521
53,9060;0,8421
54,9370;0,8332
55,9840;0,8238
57,0160;0,8148
58,0620;0,8052
59,0940;0,7960
60,1250;0,7865
61,1720;0,7777
